High,Low,Open,Volume,"_time",stock
"118.9558","115.4035","118.0943",6632605,"1592870400.000000",PWNY
"197.22","192.155","195.21",1570293,"1592870400.000000",BCUP
93,"87.89",90,6748404,"1592870400.000000",NAY
"118.5686","116.6618","118.2008",4773499,"1592784000.000000",PWNY
"196.32","190.23",191,2244478,"1592784000.000000",BCUP
"89.6","87.08","87.67",4979785,"1592784000.000000",NAY
"122.75","118.3266","122.1208",8092354,"1592524800.000000",PWNY
"189.935","185.25",188,1936491,"1592524800.000000",BCUP
"89.57","85.2","88.25",8109076,"1592524800.000000",NAY
"120.4076","118.4041","119.0525",2865362,"1592438400.000000",PWNY
"186.98","183.64","184.5",1029632,"1592438400.000000",BCUP
"87.115","82.12","83.88",6667680,"1592438400.000000",NAY
"122.1982","119.4397","121.7917",3156836,"1592352000.000000",PWNY
"187.5","183.16","183.41",1131308,"1592352000.000000",BCUP
"84.99","82.25","83.37",4969476,"1592352000.000000",NAY
"123.4081","119.2074","120.9884",5609087,"1592265600.000000",PWNY
"185.41","180.2","184.28",1615171,"1592265600.000000",BCUP
"84.45","80.55","82.04",4656786,"1592265600.000000",NAY
"118.4399","114.4937","115.3648",5151240,"1592179200.000000",PWNY
"181.8401","171.28","172.85",1668737,"1592179200.000000",BCUP
"83.2","77.63","78.15",4513988,"1592179200.000000",NAY
"119.1687","115.4519","117.3587",6220327,"1591920000.000000",PWNY
"181.28","174.785","179.61",1546248,"1591920000.000000",BCUP
"80.62","76.27","77.9",3672897,"1591920000.000000",NAY
"122.0531","114.0535","121.9853",11763630,"1591833600.000000",PWNY
"183.345","173.5",183,2564937,"1591833600.000000",BCUP
"79.4","75.18","76.12",3803601,"1591833600.000000",NAY
"127.9863","125.6343","127.9089",4734835,"1591747200.000000",PWNY
"188.3","184.28","186.43",1190252,"1591747200.000000",BCUP
"79.18","75.32","75.72",3476796,"1591747200.000000",NAY
"129.3124","126.8152","129.2349",5393644,"1591660800.000000",PWNY
"187.08","183.45",186,1007379,"1591660800.000000",BCUP
"78.49","73.58","76.39",4048412,"1591660800.000000",NAY
"131.5192","128.025","128.025",5370469,"1591574400.000000",PWNY
"187.73","181.03","182.32",1620803,"1591574400.000000",BCUP
"77.69","70.08","71.38",5918736,"1591574400.000000",NAY
"129.9221","127.5217","129.5882",5892960,"1591315200.000000",PWNY
"184.93","175.24","179.09",1602124,"1591315200.000000",BCUP
"72.08","68.21","69.95",3433710,"1591315200.000000",NAY
"124.8116","122.9435","123.6791",3864785,"1591228800.000000",PWNY
"188.17","180.52","184.25",2051710,"1591228800.000000",BCUP
"73.7","69.44","73.13",5502505,"1591228800.000000",NAY
"125.4359","122.9242","123.0694",3917746,"1591142400.000000",PWNY
"192.75","187.08","190.44",3989251,"1591142400.000000",BCUP
"73.48","69.31","70.78",3133183,"1591142400.000000",NAY
"121.9563","120.6593","121.6369",2978056,"1591056000.000000",PWNY
"192.2166","185.17","189.2",3437930,"1591056000.000000",BCUP
"72.09","67.18","69.49",4859499,"1591056000.000000",NAY
"121.7143","120.0495","120.6399",2883294,"1590969600.000000",PWNY
"188.76","182.4501","184.53",1518257,"1590969600.000000",BCUP
"72.16","69.25","70.61",5487725,"1590969600.000000",NAY
"121.1142","118.3169","119.701",7930467,"1590710400.000000",PWNY
"187.1094","180.06","180.31",2379253,"1590710400.000000",BCUP
"71.47","67.5","68.76",12946330,"1590710400.000000",NAY
"122.8951","120.2334","122.7983",3916377,"1590624000.000000",PWNY
"186.15",178,"178.41",1810650,"1590624000.000000",BCUP
"70.2","64.6","64.9",4244831,"1590624000.000000",NAY
"121.7917","119.5075","119.9624",5727496,"1590537600.000000",PWNY
182,"171.16","180.29",3311935,"1590537600.000000",BCUP
"70.1319","62.5","69.85",6837153,"1590537600.000000",NAY
"118.6847","117.1265","117.4071",5469282,"1590451200.000000",PWNY
"186.47","177.18","184.89",3828665,"1590451200.000000",BCUP
75,"67.51","74.59",5207838,"1590451200.000000",NAY
"115.631","113.8162","115.539",4180771,"1590105600.000000",PWNY
"185.26",170,"171.83",8835882,"1590105600.000000",BCUP
74,70,"70.05",4724399,"1590105600.000000",NAY
"117.8136","115.1519","117.1071",4000863,"1590019200.000000",PWNY
"167.3","163.02","163.28",3259569,"1590019200.000000",BCUP
"70.98","68.45",70,2329398,"1590019200.000000",NAY
"118.5356","116.7296","117.049",3840858,"1589932800.000000",PWNY
"163.9449","160.5028","161.77",1332546,"1589932800.000000",BCUP
"71.79","69.26","71.01",3189666,"1589932800.000000",NAY
"118.2492","116.2843","117.3006",3241117,"1589846400.000000",PWNY
"162.125","157.04","157.6",1328497,"1589846400.000000",BCUP
"71.42","67.4601","67.75",4009379,"1589846400.000000",NAY
"118.4331","115.9069","116.0327",4207593,"1589760000.000000",PWNY
"161.54","154.58","159.68",1367520,"1589760000.000000",BCUP
"69.77","66.86",69,4062797,"1589760000.000000",NAY
"113.6226","111.5513","112.2094",4786330,"1589500800.000000",PWNY
"157.75","150.255",151,1266070,"1589500800.000000",BCUP
"69.22","64.94",65,6688476,"1589500800.000000",NAY
"113.3322","108.2217","110.8931",5259373,"1589414400.000000",PWNY
"151.54","143.3","147.36",1601843,"1589414400.000000",BCUP
"67.25","62.12","66.38",13375030,"1589414400.000000",NAY
"116.1391","111.1641","116.1004",5882813,"1589328000.000000",PWNY
"156.9299","145.93","155.32",2308034,"1589328000.000000",BCUP
"72.15","64.6131","66.64",13535330,"1589328000.000000",NAY
"120.3302","116.4005","119.0622",4784457,"1589241600.000000",PWNY
"161.8","155.89",160,1577105,"1589241600.000000",BCUP
"70.12","61.05","61.87",24947330,"1589241600.000000",NAY
"119.4881","116.7973","117.9007",3535276,"1589155200.000000",PWNY
"161.23","153.42",154,1985583,"1589155200.000000",BCUP
"57.18","52.6","52.99",10262790,"1589155200.000000",NAY
"119.2752","117.1748","118.7331",5003939,"1588896000.000000",PWNY
"153.95","149.51","153.38",1786219,"1588896000.000000",BCUP
"52.2356","49.58","51.325",5233363,"1588896000.000000",NAY
"119.3042","116.9715","119.0332",4414328,"1588809600.000000",PWNY
"152.08","146.7002","147.56",1737832,"1588809600.000000",BCUP
"50.09","47.26","47.5",4854477,"1588809600.000000",NAY
"120.0689","118.4815","119.2848",3864589,"1588723200.000000",PWNY
"148.14","143.265","144.16",1221950,"1588723200.000000",BCUP
"47.28","46.01",47,2195565,"1588723200.000000",NAY
"120.3302","118.5396","119.43",3899416,"1588636800.000000",PWNY
"146.46","140.7","140.86",1860164,"1588636800.000000",BCUP
"47.34","46.01","46.33",3277065,"1588636800.000000",NAY
"118.0556","115.5594","116.9425",4017877,"1588550400.000000",PWNY
"134.96","131.34","132.45",910267,"1588550400.000000",BCUP
"46.13","43.81","44.9",2499311,"1588550400.000000",NAY
"119.5075","117.4942","119.2365",4925535,"1588291200.000000",PWNY
"137.995","131.375","136.99",1298092,"1588291200.000000",BCUP
"45.47","43.133",44,2091955,"1588291200.000000",NAY
"123.1855","121.2013","122.4596",6635783,"1588204800.000000",PWNY
"144.49","139.66","140.93",1794143,"1588204800.000000",BCUP
"45.28","44.44","44.93",1734659,"1588204800.000000",NAY
"125.16","123.4372","124.7438",5257579,"1588118400.000000",PWNY
"142.16","131.91","133.27",2210198,"1588118400.000000",BCUP
"45.14","43.74","43.85",1961155,"1588118400.000000",NAY
"124.0857","121.3562","123.9211",4778144,"1588032000.000000",PWNY
"135.55","128.31","134.86",904762,"1588032000.000000",BCUP
"44.23","41.8","43.56",2260345,"1588032000.000000",NAY
"122.9145","121.4433","121.5304",4923806,"1587945600.000000",PWNY
"132.75","129.42","131.65",898654,"1587945600.000000",BCUP
"43.43",42,"42.25",1619726,"1587945600.000000",NAY
"120.9884","116.8877","118.4815",4987346,"1587686400.000000",PWNY
"130.29",125,"128.39",1815416,"1587686400.000000",BCUP
"42.1","40.23","40.89",2781973,"1587686400.000000",NAY
"119.0816","115.2971","115.7326",6881615,"1587600000.000000",PWNY
"134.28","130.31","130.96",862202,"1587600000.000000",BCUP
41,"38.68","40.01",1540703,"1587600000.000000",NAY
"116.4682","113.7775","116.023",7087869,"1587513600.000000",PWNY
"132.15","128.18","131.61",1014412,"1587513600.000000",BCUP
"41.43","40.26","40.56",1886353,"1587513600.000000",NAY
"113.3855","108.4636","110.3414",14349030,"1587427200.000000",PWNY
"132.32","123.51","132.19",1640184,"1587427200.000000",BCUP
"41.6837","38.14","41.03",3063302,"1587427200.000000",NAY
"118.9204","114.3485","115.3261",8181736,"1587340800.000000",PWNY
"136.91","133.011","134.12",1760623,"1587340800.000000",BCUP
"42.5851","39.97","39.97",2934331,"1587340800.000000",NAY
"116.5263","114.1356","115.4713",4965992,"1587081600.000000",PWNY
"137.4","133.67","137.24",1291744,"1587081600.000000",BCUP
"40.6686","38.55",40,3179990,"1587081600.000000",NAY
"115.9069","110.7479","115.1906",6457556,"1586995200.000000",PWNY
"136.1086","131.12","132.97",1587553,"1586995200.000000",BCUP
"39.92","38.72","39.1",2895817,"1586995200.000000",NAY
"116.3281","113.0128","115.2971",5637341,"1586908800.000000",PWNY
"132.945","129.31","132.02",1671657,"1586908800.000000",BCUP
"39.36","38.02","38.58",2956205,"1586908800.000000",NAY
"121.1626","118.6847","119.4978",5088660,"1586822400.000000",PWNY
"134.34","129.01","129.75",1907031,"1586822400.000000",BCUP
"39.1159","38.25","38.57",2726005,"1586822400.000000",NAY
"117.8911","114.2517","117.7265",5119713,"1586736000.000000",PWNY
"126.67","122.815","123.62",937642,"1586736000.000000",BCUP
"38.35","37.42","37.69",3050737,"1586736000.000000",NAY
"118.9751","116.3107","116.6134",5576815,"1586390400.000000",PWNY
"128.4","120.58","125.99",2298725,"1586390400.000000",BCUP
"37.49","36.35",37,2737154,"1586390400.000000",NAY
"116.1101","111.3811","112.5773",5158641,"1586304000.000000",PWNY
"125.45","120.84","121.28",1277430,"1586304000.000000",BCUP
"37.89","35.4","36.1",4113152,"1586304000.000000",NAY
"115.7326","111.1835","114.9873",5595329,"1586217600.000000",PWNY
124,"118.62","123.01",2810802,"1586217600.000000",BCUP
"37.24","35.01",37,2920789,"1586217600.000000",NAY
"111.9191","106.5956","106.8085",7034193,"1586131200.000000",PWNY
"119.78","105.11","107.55",3459172,"1586131200.000000",BCUP
"36.45","35.1","35.44",2187606,"1586131200.000000",NAY
"106.5375","101.5528","105.4244",4538750,"1585872000.000000",PWNY
"106.85","101.1","104.09",1724201,"1585872000.000000",BCUP
"35.344","33.04","34.5",2627168,"1585872000.000000",NAY
"106.7795","101.7657","101.9884",6328674,"1585785600.000000",PWNY
"110.99","103.01","109.01",2555591,"1585785600.000000",BCUP
"35.87","33.6201","34.9",1865959,"1585785600.000000",NAY
"106.3923","101.1666","102.9466",6112947,"1585699200.000000",PWNY
"120.7588","108.88","120.44",2913654,"1585699200.000000",BCUP
37,"34.31","34.83",2855247,"1585699200.000000",NAY
"110.1575","106.6343","108.4056",6346676,"1585612800.000000",PWNY
"129.63","123.52","126.13",2470916,"1585612800.000000",BCUP
"36.54","34.36","34.5",3222255,"1585612800.000000",NAY
"109.8187","104.35","104.6211",5564541,"1585526400.000000",PWNY
"128.9","124.52","125.68",1945197,"1585526400.000000",BCUP
"35.655","33.75","35.45",2321368,"1585526400.000000",NAY
"107.9216","104.1903","105.0953",6423038,"1585267200.000000",PWNY
"126.95","122.16","122.91",1583813,"1585267200.000000",BCUP
"35.24","33.1424","34.29",2892455,"1585267200.000000",NAY
"109.5187","102.1819","103.4789",7158052,"1585180800.000000",PWNY
132,"122.5101","122.91",2062508,"1585180800.000000",BCUP
"35.93","33.41","34.07",4155146,"1585180800.000000",NAY
"108.8681","99.5299","102.0948",8654047,"1585094400.000000",PWNY
"128.87","119.67","122.33",1872284,"1585094400.000000",BCUP
"36.89","33.6","34.11",3049103,"1585094400.000000",NAY
"102.6368","96.0744","96.781",7973944,"1585008000.000000",PWNY
"125.37","118.5","121.527",2298579,"1585008000.000000",BCUP
"35.39","33.75","34.05",3495732,"1585008000.000000",NAY
"94.6032","87.6536","91.564",9729393,"1584921600.000000",PWNY
"116.76","105.39",112,1968014,"1584921600.000000",BCUP
"34.1","30.63","34.1",4407902,"1584921600.000000",NAY
"97.7489","91.6705","97.6812",10546460,"1584662400.000000",PWNY
"120.93",108,"108.78",3451270,"1584662400.000000",BCUP
"35.12","33.01","33.54",5349735,"1584662400.000000",NAY
"100.3623","95.0823","99.0459",8396521,"1584576000.000000",PWNY
"113.42","98.22",105,2399004,"1584576000.000000",BCUP
"33.77","31.3",32,4076217,"1584576000.000000",NAY
"103.5026","96.2099","96.2196",8772460,"1584489600.000000",PWNY
"107.55","96.22","101.63",2307969,"1584489600.000000",BCUP
"33.88","30.46","30.85",3134164,"1584489600.000000",NAY
"103.9484","93.9838","97.3811",9258338,"1584403200.000000",PWNY
"112.04",95,98,3506337,"1584403200.000000",BCUP
"34.44","29.31","29.53",4476827,"1584403200.000000",NAY
"103.9629","91.9512","94.8549",10567960,"1584316800.000000",PWNY
"107.49","93.92","98.03",3050969,"1584316800.000000",BCUP
"33.18","28.88",32,4915538,"1584316800.000000",NAY
"105.6567","97.5747","105.1921",12502110,"1584057600.000000",PWNY
"118.66",108,"113.69",3129713,"1584057600.000000",BCUP
"36.6",32,36,5704742,"1584057600.000000",NAY
"106.2762","98.9975","106.131",12512660,"1583971200.000000",PWNY
"113.48",105,"109.71",3920680,"1583971200.000000",BCUP
"34.93",31,"32.46",6687304,"1583971200.000000",NAY
"118.646","112.6487","117.1264",8451038,"1583884800.000000",PWNY
"128.44","118.2",128,3370417,"1583884800.000000",BCUP
"37.71","34.79","37.31",6249069,"1583884800.000000",NAY
"120.8722","112.0449","118.8396",11410690,"1583798400.000000",PWNY
"134.395","127.1","132.27",2945437,"1583798400.000000",BCUP
"39.85","36.45","39.75",13106270,"1583798400.000000",NAY
"118.4815","113.5161","116.3037",10757490,"1583712000.000000",PWNY
"132.8","125.31","129.26",3296926,"1583712000.000000",BCUP
40,"37.37","38.78",9150122,"1583712000.000000",NAY
"124.2115","120.5238","122.6338",8193257,"1583452800.000000",PWNY
"140.4818","134.06",136,4319776,"1583452800.000000",BCUP
"46.44","43.08","46.01",3987390,"1583452800.000000",NAY
"128.0444","124.3276","126.3119",5446227,"1583366400.000000",PWNY
"151.41","138.86","149.01",8816027,"1583366400.000000",BCUP
"48.12","43.31","43.31",5074317,"1583366400.000000",NAY
"129.9705","124.86","127.3572",4996370,"1583280000.000000",PWNY
"155.5","148.63","151.53",3819915,"1583280000.000000",BCUP
"44.9","43.13","44.33",2239971,"1583280000.000000",NAY
"131.7273","123.6985","130.1641",7896068,"1583193600.000000",PWNY
"156.51","144.84","152.12",3010159,"1583193600.000000",BCUP
"44.86","42.36","44.8",4483680,"1583193600.000000",NAY
"130.1254","123.8437","126.5538",8531415,"1583107200.000000",PWNY
"152.2","145.945","151.05",2175598,"1583107200.000000",BCUP
"45.78","43.61",45,5881164,"1583107200.000000",NAY
"126.8829","122.3047","125.8085",13012230,"1582848000.000000",PWNY
"148.56","141.75","143.11",2953324,"1582848000.000000",BCUP
"45.84","43.5","43.8",4483196,"1582848000.000000",NAY
"134.239","128.7413","132.8355",8421125,"1582761600.000000",PWNY
"153.97","146.79","151.79",2795032,"1582761600.000000",BCUP
"46.58","41.72","42.12",7190094,"1582761600.000000",NAY
"139.4367","135.1198","138.3139",5409537,"1582675200.000000",PWNY
"161.32","155.12","155.66",1570976,"1582675200.000000",BCUP
"45.39","43.5","44.06",2819511,"1582675200.000000",NAY
"142.3501","136.7275","141.808",6211547,"1582588800.000000",PWNY
"164.24","154.61","164.21",3394209,"1582588800.000000",BCUP
"45.602",43,"45.4",4406094,"1582588800.000000",NAY
"143.2986","140.7143","140.8401",5452408,"1582502400.000000",PWNY
"162.23","154.25","158.61",2030232,"1582502400.000000",BCUP
"45.35","42.33",43,3187413,"1582502400.000000",NAY
"146.1927","144.0633","146.1927",3537258,"1582243200.000000",PWNY
172,"164.12","171.92",1757472,"1582243200.000000",BCUP
"45.79","43.724","45.64",2696208,"1582243200.000000",NAY
"146.754","144.7118","145.97",2880709,"1582156800.000000",PWNY
"175.26","168.12","173.96",1468086,"1582156800.000000",BCUP
"47.03","44.08","45.68",5201779,"1582156800.000000",NAY
"147.0154","145.4861","146.6766",2733277,"1582070400.000000",PWNY
"176.31","173.66","174.19",1053007,"1582070400.000000",BCUP
"47.86","46.41","47.2",2877410,"1582070400.000000",NAY
"146.5217","144.8376","144.9828",3343514,"1581984000.000000",PWNY
"174.075","170.52","172.41",866705,"1581984000.000000",BCUP
"48.58","46.605","47.29",3049789,"1581984000.000000",NAY
"149.5997","144.9634","149.4642",6099244,"1581638400.000000",PWNY
"173.84","170.96","171.4",961662,"1581638400.000000",BCUP
"48.69","44.25","45.91",8374759,"1581638400.000000",NAY
"149.861","148.4866","149.4158",3820697,"1581552000.000000",PWNY
"172.245","168.54","168.73",1048693,"1581552000.000000",BCUP
"49.47","47.71","49.35",3361781,"1581552000.000000",NAY
"150.6063","148.5931","148.8157",4438007,"1581465600.000000",PWNY
"170.42","165.41","169.8",1237376,"1581465600.000000",BCUP
"50.12","48.05","48.25",2199441,"1581465600.000000",NAY
"150.2385","147.8288","150.1417",3835112,"1581379200.000000",PWNY
"171.17","166.4","169.48",1610461,"1581379200.000000",BCUP
"49.42","47.34","48.62",1884386,"1581379200.000000",NAY
"149.4835","146.7153","148.0607",5239807,"1581292800.000000",PWNY
"167.76","162.17","162.74",1140278,"1581292800.000000",BCUP
49,"47.5","47.52",1537097,"1581292800.000000",NAY
"150.5482","148.0123","149.59",6423429,"1581033600.000000",PWNY
"165.44","160.69","162.33",971655,"1581033600.000000",BCUP
"47.98","46.15","46.5",1765853,"1581033600.000000",NAY
"153.6552","150.4321","151.7872",8400545,"1580947200.000000",PWNY
"164.95","161.2","164.6",1125356,"1580947200.000000",BCUP
"46.3","44.101","45.75",1081525,"1580947200.000000",NAY
"152.3873","145.3312","145.3893",14386820,"1580860800.000000",PWNY
"170.74","163.07","170.51",2459357,"1580860800.000000",BCUP
"49.0762","43.77","48.88",2455196,"1580860800.000000",NAY
"144.5859","142.1662","143.0373",5620966,"1580774400.000000",PWNY
"168.42","161.3316","162.01",1892597,"1580774400.000000",BCUP
"48.49","45.73","46.21",1780497,"1580774400.000000",NAY
"142.5533","139.2818","139.6206",8887502,"1580688000.000000",PWNY
"160.33","155.2","156.11",1302621,"1580688000.000000",BCUP
"47.48","43.51","46.62",2275921,"1580688000.000000",NAY
"139.427","136.2716","138.3139",18994560,"1580428800.000000",PWNY
"159.55","154.4","158.67",1169096,"1580428800.000000",BCUP
"47.26","45.7387","47.13",1708920,"1580428800.000000",NAY
"132.5742","130.6384","132.3709",5057906,"1580342400.000000",PWNY
"158.9819",155,"155.11",1382552,"1580342400.000000",BCUP
"47.2","43.0811","43.49",2830758,"1580342400.000000",NAY
"135.1004","133.1791","134.7036",3054714,"1580256000.000000",PWNY
"156.79","154.646","156.79",968440,"1580256000.000000",BCUP
